time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/16:02:43.514548,1149,1616310163,503652401,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014668691903352737, -3.727285861968994, 0.16458335518836975, -0.03907389938831329, -0.17244501411914825, 0.12446549534797668)","(0.23009712994098663, -0.34514567255973816, -0.1533980816602707, -0.46019425988197327, -0.3834952116012573, -0.07669904083013535)","(0.0, -0.00018310546875, -0.0001220703125, -0.0006103515625, 0.00140380859375, -0.0006103515625)"
2021/03/21/16:02:43.534405,1150,1616310163,523576324,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014626081101596355, -3.7273497581481934, 0.16457270085811615, -0.03905259445309639, -0.17242370545864105, 0.12448680400848389)","(-0.19174760580062866, -0.07669904083013535, 0.23009712994098663, -0.11504856497049332, 0.23009712994098663, 0.46019425988197327)","(0.000244140625, 0.0, 0.0003662109375, -0.000244140625, 0.001953125, 0.000244140625)"
2021/03/21/16:02:43.554390,1151,1616310163,543669587,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014636734500527382, -3.7273921966552734, 0.16454073786735535, -0.03906324878334999, -0.17240239679813385, 0.12445484846830368)","(0.2684466540813446, -0.1533980816602707, -0.23009712994098663, -0.07669904083013535, 0.6519418358802795, -0.2684466540813446)","(-0.00030517578125, -0.00048828125, 0.0003662109375, 0.00054931640625, -0.00054931640625, -0.00091552734375)"
2021/03/21/16:02:43.574363,1152,1616310163,563659887,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014604775235056877, -3.727381706237793, 0.16454073786735535, -0.03906324878334999, -0.17242370545864105, 0.12446549534797668)","(0.3067961633205414, 0.19174760580062866, -0.19174760580062866, 0.07669904083013535, 0.1533980816602707, 0.03834952041506767)","(-0.000244140625, 0.0003662109375, -0.0006103515625, -0.00018310546875, -0.00030517578125, 0.00054931640625)"
2021/03/21/16:02:43.594026,1153,1616310163,583658996,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014551511965692043, -3.727402925491333, 0.16451944410800934, -0.03905259445309639, -0.17243435978889465, 0.12446549534797668)","(-0.8053399324417114, -0.3067961633205414, -0.5368933081626892, 0.46019425988197327, -0.1533980816602707, -0.11504856497049332)","(0.00054931640625, 6.103515625e-05, -0.0001220703125, -0.0001220703125, -0.0013427734375, -0.00091552734375)"
2021/03/21/16:02:43.614445,1154,1616310163,603628077,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01456216536462307, -3.7274348735809326, 0.16459402441978455, -0.039084553718566895, -0.17240239679813385, 0.12445484846830368)","(-0.6519418358802795, -0.49854376912117004, 0.07669904083013535, -0.23009712994098663, 0.4218447208404541, -0.1533980816602707)","(0.000244140625, 6.103515625e-05, 0.0008544921875, -0.0008544921875, -0.00030517578125, -0.00146484375)"
2021/03/21/16:02:43.634393,1155,1616310163,623616447,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014615428633987904, -3.7274348735809326, 0.16475380957126617, -0.03906324878334999, -0.17242370545864105, 0.12447615712881088)","(-0.11504856497049332, -0.23009712994098663, 0.7286409139633179, 0.34514567255973816, -0.11504856497049332, 0.23009712994098663)","(-6.103515625e-05, 0.0003662109375, -0.0001220703125, -0.0006103515625, 0.001708984375, 0.000244140625)"
2021/03/21/16:02:43.654574,1156,1616310163,643560577,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014615428633987904, -3.727477550506592, 0.16502010822296143, -0.039084553718566895, -0.17241305112838745, 0.12447615712881088)","(-0.11504856497049332, -0.1533980816602707, 0.6902913451194763, -0.11504856497049332, 0.11504856497049332, 0.3834952116012573)","(0.0006103515625, 6.103515625e-05, 0.0003662109375, 0.00091552734375, 0.001953125, -0.00030517578125)"
2021/03/21/16:02:43.673944,1157,1616310163,663652097,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014658038504421711, -3.7274880409240723, 0.16691629588603973, -0.0391058586537838, -0.17240239679813385, 0.12448680400848389)","(0.46019425988197327, -0.3834952116012573, 4.870388984680176, -0.575242817401886, 0.34514567255973816, 0.5368933081626892)","(-6.103515625e-05, 6.103515625e-05, 0.00152587890625, 0.001953125, -0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:43.694123,1158,1616310163,683611948,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014658038504421711, -3.7276480197906494, 0.16777914762496948, -0.03907389938831329, -0.17242370545864105, 0.12445484846830368)","(0.19174760580062866, -0.9587380290031433, 4.947088241577148, 0.07669904083013535, -0.46019425988197327, -0.2684466540813446)","(0.00030517578125, 0.00030517578125, -0.0032958984375, -0.00067138671875, 0.0, 0.000244140625)"
2021/03/21/16:02:43.714489,1159,1616310163,703634057,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01467934437096119, -3.7276480197906494, 0.17225326597690582, -0.0391058586537838, -0.17243435978889465, 0.12445484846830368)","(0.49854376912117004, -0.5368933081626892, 4.4101948738098145, -0.3834952116012573, -0.6519418358802795, -0.23009712994098663)","(-6.103515625e-05, 0.000244140625, 0.0, -0.0001220703125, -0.00030517578125, -0.00030517578125)"
2021/03/21/16:02:43.734461,1160,1616310163,723623316,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014594123698771, -3.7277650833129883, 0.17606690526008606, -0.0391378179192543, -0.17242370545864105, 0.12446549534797668)","(-0.5368933081626892, -0.46019425988197327, 10.584467887878418, -0.3834952116012573, -0.49854376912117004, -0.03834952041506767)","(6.103515625e-05, -0.000244140625, 0.00054931640625, 0.0009765625, 0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:43.754491,1161,1616310163,743646067,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014626081101596355, -3.727701187133789, 0.18153171241283417, -0.0391058586537838, -0.17239174246788025, 0.12446549534797668)","(0.6902913451194763, -0.3067961633205414, 10.507768630981445, 0.7286409139633179, -0.03834952041506767, 0.19174760580062866)","(6.103515625e-05, -0.00018310546875, -0.00115966796875, -0.00018310546875, -0.00079345703125, -0.00030517578125)"
2021/03/21/16:02:43.774087,1162,1616310163,763661906,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014540860429406166, -3.727701187133789, 0.18763567507266998, -0.03919107839465141, -0.17239174246788025, 0.12448680400848389)","(-0.9970875382423401, -0.6519418358802795, 12.501943588256836, 0.11504856497049332, -0.1533980816602707, 0.4218447208404541)","(-0.0006103515625, 0.00067138671875, -0.0003662109375, -0.000732421875, -0.00030517578125, 0.00054931640625)"
2021/03/21/16:02:43.794225,1163,1616310163,783648104,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01456216536462307, -3.7277119159698486, 0.19236545264720917, -0.03922303766012192, -0.17235979437828064, 0.12447615712881088)","(-0.11504856497049332, -1.0354371070861816, 9.894176483154297, -0.575242817401886, -0.03834952041506767, 0.11504856497049332)","(0.000244140625, -0.00048828125, -0.0003662109375, -0.0001220703125, -0.00030517578125, -0.00030517578125)"
2021/03/21/16:02:43.814098,1164,1616310163,803646899,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014508901163935661, -3.727520227432251, 0.19902336597442627, -0.03918042778968811, -0.17239174246788025, 0.12446549534797668)","(0.23009712994098663, 0.6519418358802795, 9.894176483154297, 0.1533980816602707, -0.3067961633205414, -0.07669904083013535)","(-0.00030517578125, 6.103515625e-05, -6.103515625e-05, -0.00018310546875, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:43.834499,1165,1616310163,823588031,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014476943761110306, -3.7275092601776123, 0.20290091633796692, -0.03919107839465141, -0.17233848571777344, 0.12445484846830368)","(-0.07669904083013535, 0.575242817401886, 4.295146465301514, 0.1533980816602707, 0.6902913451194763, -0.19174760580062866)","(0.0, -0.000244140625, 0.00146484375, -6.103515625e-05, -0.00030517578125, -0.00177001953125)"
2021/03/21/16:02:43.854187,1166,1616310163,843640760,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014455637894570827, -3.7273921966552734, 0.20864269137382507, -0.03915912285447121, -0.17234914004802704, 0.12445484846830368)","(-0.7669904232025146, 1.0354371070861816, 12.54029369354248, 0.34514567255973816, 0.4218447208404541, -0.2684466540813446)","(-0.000244140625, 0.00030517578125, 0.000732421875, 0.0003662109375, 0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:43.875385,1167,1616310163,863680778,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014583471231162548, -3.7272753715515137, 0.21227525174617767, -0.039148468524217606, -0.17239174246788025, 0.12446549534797668)","(0.575242817401886, 0.34514567255973816, 6.711165904998779, 0.6135923266410828, -0.5368933081626892, -0.03834952041506767)","(6.103515625e-05, -0.000244140625, -0.00115966796875, -0.00018310546875, -0.0013427734375, 0.00054931640625)"
2021/03/21/16:02:43.894004,1168,1616310163,883629591,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014636734500527382, -3.7272963523864746, 0.21563082933425903, -0.0391378179192543, -0.17237044870853424, 0.12447615712881088)","(0.07669904083013535, -0.6519418358802795, 2.6461169719696045, 0.5368933081626892, -0.1533980816602707, 0.1533980816602707)","(0.0, 6.103515625e-05, -0.00018310546875, 6.103515625e-05, 0.00079345703125, 0.0008544921875)"
2021/03/21/16:02:43.914327,1169,1616310163,903654768,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014647386036813259, -3.727339029312134, 0.21826204657554626, -0.03915912285447121, -0.17235979437828064, 0.12444419413805008)","(-0.34514567255973816, -0.2684466540813446, 4.525243282318115, -0.23009712994098663, 0.49854376912117004, -0.6135923266410828)","(0.00030517578125, -0.00048828125, -0.00225830078125, -0.00018310546875, -0.00030517578125, -0.00091552734375)"
2021/03/21/16:02:43.934494,1170,1616310163,923632664,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014647386036813259, -3.727360248565674, 0.22133000195026398, -0.03915912285447121, -0.17237044870853424, 0.12447615712881088)","(-0.19174760580062866, 0.0, 5.40728235244751, -0.4218447208404541, 0.03834952041506767, 0.19174760580062866)","(6.103515625e-05, 6.103515625e-05, 0.0009765625, -0.00067138671875, -0.00054931640625, -0.00030517578125)"
2021/03/21/16:02:43.954479,1171,1616310163,943633664,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014711301773786545, -3.727381706237793, 0.2238653302192688, -0.039148468524217606, -0.17240239679813385, 0.12445484846830368)","(0.4218447208404541, -0.19174760580062866, 5.905826091766357, -0.3067961633205414, -0.49854376912117004, -0.19174760580062866)","(0.00042724609375, 6.103515625e-05, -6.103515625e-05, 0.0, 0.0010986328125, 0.00054931640625)"
2021/03/21/16:02:43.974444,1172,1616310163,963600802,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014689997769892216, -3.727360248565674, 0.22558040916919708, -0.0391271635890007, -0.17239174246788025, 0.12449745833873749)","(-0.23009712994098663, -0.46019425988197327, 0.6519418358802795, 0.03834952041506767, -0.03834952041506767, 0.6902913451194763)","(-0.00030517578125, 0.00091552734375, 0.0, 0.0, 0.0010986328125, -0.001220703125)"
2021/03/21/16:02:43.994466,1173,1616310163,983661723,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014689997769892216, -3.7272963523864746, 0.22945795953273773, -0.039148468524217606, -0.17244501411914825, 0.12446549534797668)","(0.34514567255973816, 0.6902913451194763, 7.017962455749512, -0.46019425988197327, -0.8436894416809082, -0.11504856497049332)","(0.0, 6.103515625e-05, 0.00335693359375, 0.0003662109375, -0.0010986328125, 0.00054931640625)"
2021/03/21/16:02:44.014436,1174,1616310164,3670639,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014636734500527382, -3.7273712158203125, 0.23142871260643005, -0.039148468524217606, -0.17242370545864105, 0.12445484846830368)","(-0.3834952116012573, -0.9587380290031433, 7.363108158111572, -0.2684466540813446, -0.6902913451194763, -0.3834952116012573)","(0.00054931640625, -0.000244140625, -0.00079345703125, -6.103515625e-05, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:44.034442,1175,1616310164,23607603,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014604775235056877, -3.7271900177001953, 0.2346564680337906, -0.0391271635890007, -0.17242370545864105, 0.12446549534797668)","(0.11504856497049332, 0.1533980816602707, 5.023787021636963, 0.19174760580062866, -0.5368933081626892, 0.0)","(0.00030517578125, 0.0, -0.00146484375, -0.00079345703125, 0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:44.054383,1176,1616310164,43575170,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01456216536462307, -3.7270727157592773, 0.23802269995212555, -0.03915912285447121, -0.17242370545864105, 0.12447615712881088)","(0.03834952041506767, 0.9970875382423401, 5.599030017852783, -0.4218447208404541, -0.575242817401886, 0.1533980816602707)","(0.0, -0.00018310546875, -0.0013427734375, 0.00048828125, -0.00030517578125, 0.0008544921875)"
2021/03/21/16:02:44.074666,1177,1616310164,63710908,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014551511965692043, -3.727030038833618, 0.2400573492050171, -0.03915912285447121, -0.17237044870853424, 0.12446549534797668)","(-0.3067961633205414, -0.23009712994098663, 1.1888351440429688, -0.23009712994098663, 0.49854376912117004, -0.03834952041506767)","(0.000244140625, 0.00030517578125, -0.0001220703125, -6.103515625e-05, 0.000244140625, -6.103515625e-05)"
2021/03/21/16:02:44.094626,1178,1616310164,83676515,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01456216536462307, -3.727200508117676, 0.24392424523830414, -0.0391378179192543, -0.17240239679813385, 0.12446549534797668)","(-0.03834952041506767, -0.07669904083013535, 10.124273300170898, 0.2684466540813446, 0.03834952041506767, 0.03834952041506767)","(-6.103515625e-05, -0.00018310546875, 0.00079345703125, 0.001953125, 0.00079345703125, -0.00030517578125)"
2021/03/21/16:02:44.114619,1179,1616310164,103676061,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014604775235056877, -3.727285861968994, 0.24577783048152924, -0.039148468524217606, -0.17241305112838745, 0.12446549534797668)","(0.34514567255973816, -0.8053399324417114, 1.3422331809997559, 0.03834952041506767, 0.03834952041506767, -0.03834952041506767)","(-0.00030517578125, -6.103515625e-05, -0.0001220703125, -0.00115966796875, -0.000244140625, 0.00140380859375)"
2021/03/21/16:02:44.134495,1180,1616310164,123542450,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014540860429406166, -3.7272963523864746, 0.2503904104232788, -0.03916977345943451, -0.17238110303878784, 0.12447615712881088)","(-0.2684466540813446, 0.9203885197639465, 13.230585098266602, -0.34514567255973816, 0.6135923266410828, 0.1533980816602707)","(0.000244140625, 0.0, -0.0001220703125, -0.00018310546875, 0.0, 0.00054931640625)"
2021/03/21/16:02:44.154467,1181,1616310164,143621036,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01453020703047514, -3.7273285388946533, 0.25248900055885315, -0.03918042778968811, -0.17238110303878784, 0.12447615712881088)","(-0.23009712994098663, -0.3067961633205414, 1.6873788833618164, -0.6519418358802795, 0.2684466540813446, 0.11504856497049332)","(0.000244140625, -0.00079345703125, -0.00140380859375, -0.00018310546875, -0.000732421875, 0.0)"
2021/03/21/16:02:44.174504,1182,1616310164,163584440,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014423680491745472, -3.7272326946258545, 0.258784681558609, -0.03915912285447121, -0.17243435978889465, 0.12446549534797668)","(-0.23009712994098663, 0.07669904083013535, 11.734952926635742, -0.19174760580062866, -0.46019425988197327, -0.1533980816602707)","(-0.00030517578125, -0.000244140625, 0.0023193359375, -6.103515625e-05, -0.000244140625, -0.00146484375)"
2021/03/21/16:02:44.194360,1183,1616310164,183590788,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014434333890676498, -3.727243185043335, 0.2622148394584656, -0.03915912285447121, -0.17237044870853424, 0.12445484846830368)","(0.19174760580062866, -0.23009712994098663, 7.976700305938721, -0.03834952041506767, 0.7286409139633179, -0.23009712994098663)","(0.00030517578125, -0.000244140625, -0.00115966796875, 0.00091552734375, 0.0008544921875, 0.000244140625)"
2021/03/21/16:02:44.214597,1184,1616310164,203637178,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014423680491745472, -3.7271900177001953, 0.2677435874938965, -0.03916977345943451, -0.17242370545864105, 0.12447615712881088)","(0.03834952041506767, 0.03834952041506767, 9.472332000732422, -0.3067961633205414, -0.46019425988197327, 0.19174760580062866)","(0.0, 0.0, -0.00018310546875, -0.000732421875, 0.00164794921875, 0.0008544921875)"
2021/03/21/16:02:44.234447,1185,1616310164,223577964,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014434333890676498, -3.727221727371216, 0.2730485796928406, -0.0391378179192543, -0.17242370545864105, 0.12446549534797668)","(0.07669904083013535, -0.575242817401886, 11.083011627197266, 0.19174760580062866, -0.4218447208404541, -0.11504856497049332)","(-0.00030517578125, -0.000244140625, -0.00048828125, -0.00018310546875, 0.0010986328125, 0.00079345703125)"
2021/03/21/16:02:44.254207,1186,1616310164,243586266,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014434333890676498, -3.727221727371216, 0.2779168486595154, -0.0391378179192543, -0.17238110303878784, 0.12445484846830368)","(-0.6135923266410828, -0.5368933081626892, 5.483981609344482, 0.3834952116012573, 0.46019425988197327, -0.4218447208404541)","(0.0, 0.00054931640625, 0.00048828125, -0.00018310546875, 0.0010986328125, -0.00115966796875)"
