time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/17:50:05.773661,1892,1616316605,773423910,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.783762,1893,1616316605,783500909,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.793788,1894,1616316605,793503046,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.803911,1895,1616316605,803544044,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.814439,1896,1616316605,813683032,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.824546,1897,1616316605,823662996,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.834932,1898,1616316605,833663940,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.844517,1899,1616316605,843699932,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0006021176688748011, 0.012891034116808269, 0.044785681156730185, -0.008337302995521071, -0.04934363874890586, -0.0007959637830302995, 0.0, 0.0)",(),()
2021/03/21/17:50:05.853651,1900,1616316605,853487014,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.863723,1901,1616316605,863507986,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.873562,1902,1616316605,873413085,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.883647,1903,1616316605,883444070,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.893881,1904,1616316605,893482923,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.903907,1905,1616316605,903482913,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.914125,1906,1616316605,913561105,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.924784,1907,1616316605,923569917,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.934755,1908,1616316605,933662891,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.944885,1909,1616316605,943654060,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0009992759028369894, 0.021393990612579947, 0.07432642203590058, -0.013836607707665831, -0.08189081920186568, -0.0013209833709074128, 0.0, 0.0)",(),()
2021/03/21/17:50:05.955322,1910,1616316605,954180955,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:05.964607,1911,1616316605,963618040,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:05.974983,1912,1616316605,973700046,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:05.984875,1913,1616316605,983717918,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:05.994393,1914,1616316605,993618011,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:06.004783,1915,1616316606,3650903,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:06.014452,1916,1616316606,13622045,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:06.024611,1917,1616316606,23608922,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:06.034625,1918,1616316606,33627986,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:06.045242,1919,1616316606,43890953,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0014563079076279513, 0.031178814195723492, 0.10832059078906041, -0.02016496261163891, -0.11934466469893681, -0.0019251525263802066, 0.0, 0.0)",(),()
2021/03/21/17:50:06.055269,1920,1616316606,54408073,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.064229,1921,1616316606,63658952,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.074246,1922,1616316606,73652982,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.085152,1923,1616316606,83918094,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.093629,1924,1616316606,93481063,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.103689,1925,1616316606,103435993,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.113765,1926,1616316606,113514900,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.123764,1927,1616316606,123492956,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.133881,1928,1616316606,133486986,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.143926,1929,1616316606,143484115,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018505046156587677, 0.03961836592230699, 0.13764105253849246, -0.025623260158082847, -0.15164914763070242, -0.002446257152937081, 0.0, 0.0)",(),()
2021/03/21/17:50:06.154312,1930,1616316606,153522014,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.164210,1931,1616316606,163667917,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.174740,1932,1616316606,173825025,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.184179,1933,1616316606,183562040,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.193972,1934,1616316606,193502902,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.203714,1935,1616316606,203512907,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.213831,1936,1616316606,213498115,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.223758,1937,1616316606,223474979,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.233953,1938,1616316606,233496904,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.244045,1939,1616316606,243495941,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019740947630355926, 0.04897379950900676, 0.1626566224191137, -0.027323153884491535, -0.1945958120800152, -0.0026076484115860263, 0.0, 0.0)",(),()
2021/03/21/17:50:06.254642,1940,1616316606,253602027,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.264746,1941,1616316606,263555049,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.274688,1942,1616316606,273622035,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.284698,1943,1616316606,283649921,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.295079,1944,1616316606,293657064,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.304820,1945,1616316606,303738117,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.314649,1946,1616316606,313620090,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.324846,1947,1616316606,323663949,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.334538,1948,1616316606,333622932,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.344746,1949,1616316606,343605995,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0019416195540701367, 0.05886606839953984, 0.1852097950902727, -0.02685547044619638, -0.24372226392308638, -0.0025615817056497923, 0.0, 0.0)",(),()
2021/03/21/17:50:06.354459,1950,1616316606,353646039,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.365124,1951,1616316606,363811969,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.374662,1952,1616316606,373631954,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.384880,1953,1616316606,383696079,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.394463,1954,1616316606,393671989,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.404900,1955,1616316606,403703927,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.414683,1956,1616316606,413800954,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.424680,1957,1616316606,423691034,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.434595,1958,1616316606,433830976,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.445218,1959,1616316606,443665981,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.001901351229617404, 0.07113219711579788, 0.21317508010281153, -0.026275556443041814, -0.30463765030697687, -0.002504460316128262, 0.0, 0.0)",(),()
2021/03/21/17:50:06.454473,1960,1616316606,453612089,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.464371,1961,1616316606,463654994,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.474625,1962,1616316606,473706960,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.485059,1963,1616316606,483715057,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.493780,1964,1616316606,493549108,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.503726,1965,1616316606,503525972,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.513637,1966,1616316606,513431072,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.523746,1967,1616316606,523513078,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.533601,1968,1616316606,533431053,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.543701,1969,1616316606,543443918,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018560182216245116, 0.08494107838148551, 0.2446576537193282, -0.02562270469175887, -0.3732145711339778, -0.0024401545759978474, 0.0, 0.0)",(),()
2021/03/21/17:50:06.553861,1970,1616316606,553584098,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.563735,1971,1616316606,563446998,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.573785,1972,1616316606,573528051,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.583639,1973,1616316606,583452939,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.593646,1974,1616316606,593434095,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.603656,1975,1616316606,603444099,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.613811,1976,1616316606,613488912,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.623743,1977,1616316606,623501062,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.633947,1978,1616316606,633475065,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.643938,1979,1616316606,643503904,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0018045458029227364, 0.100620084690134, 0.2804038854993344, -0.02488143778316345, -0.45107880601200095, -0.002367139964184769, 0.0, 0.0)",(),()
2021/03/21/17:50:06.653805,1980,1616316606,653522968,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-0.0017469676349554447, 0.11815896243415683, 0.3203903984617796, -0.02405224048394599, -0.538179434028474, -0.0022854642300911797, 0.0, 0.0)",(),()
